n_steps,final_price,final_fundamental,final_mispricing_pct,max_abs_mispricing_pct,mean_abs_mispricing_pct,max_drawdown_pct,annualised_sharpe,mean_rolling_vol,total_margin_calls,total_defaults,n_crash_steps,n_bubble_steps,mean_avg_leverage,max_avg_leverage,peak_ponzi_pct,final_avg_wealth,final_gini,momentum_fraction,n_momentum,seed
500,122.46590340521189,77.17212174733008,58.69189628630216,80.6898686474775,31.08267340243607,-18.075631308574312,0.6240958398947317,0.011515573332124057,21,0,0,271,0.3316753047681297,0.8312708183169768,0.0,2997.4308715125903,0.4983375832194492,0.3,12,0
500,172.54505669961364,106.18645077623702,62.49253594812372,62.49253594812372,26.326449645048267,-13.427613537433656,1.5396000155172913,0.011244576439194458,20,0,0,355,0.3242805621577581,0.8408891907147197,0.0,3590.109382971973,0.539880637701575,0.3,12,1
500,133.78217561083196,92.56982581956414,44.5202844732563,49.69910710081392,24.779472744691155,-18.118114787521744,0.8649531354086704,0.011516453777236247,21,0,0,304,0.3223637075539423,0.7216673824146286,0.0,2982.3499913590267,0.49694938723893967,0.3,12,2
500,111.72316489130999,91.73897671987902,21.78374872487604,46.72166027992783,21.850784562160808,-29.983686813859826,0.3840358738931366,0.01160030586993795,17,0,0,270,0.30337995178038635,0.7953131329158512,0.0,2279.540798247749,0.42268638747459075,0.3,12,3
500,116.57047847147301,123.6036765242953,-5.690120432170036,21.689558484431547,5.212123425894523,-16.08494967763438,0.49157357611741703,0.01178581336070605,21,0,0,1,0.30463994637498837,0.7525774697145192,0.0,2961.639903343264,0.5111507795361474,0.3,12,4
500,175.83695018155393,109.94589955491651,59.930430232848956,81.53234337230111,39.76665412462553,-15.726558312439318,1.4954022559584335,0.012180830528622694,20,0,0,405,0.3856788418329691,0.9493563998570028,0.0,4241.09273991344,0.5695849878705892,0.3,12,5
500,136.8597527452253,123.39851677611937,10.908750219039117,25.597281535291977,8.284464877676674,-21.78046283987008,0.9096881197275726,0.01169592733228237,20,0,0,8,0.3317678588780029,0.8884850445545597,0.0,3160.6695311951153,0.49689448688822013,0.3,12,6
500,106.57396213187754,106.34860307070667,0.21190599092404763,19.166884669351912,4.510298633430065,-15.155550193511255,0.26043208681248065,0.012086944209476584,20,0,0,0,0.325538007695836,0.7650579052966029,0.0,2543.8539363076384,0.46491287046531116,0.3,12,7
500,130.93022995113606,93.87880283347597,39.46729826048445,47.411151027610615,23.515145007195326,-16.53918786750891,0.7674270906619507,0.012332611040745095,18,0,0,318,0.3096410015462491,0.8832427308487872,0.0,2716.820197935881,0.48747761782855004,0.3,12,8
500,134.73461218289088,88.39126250649657,52.42978588860881,60.10883671064082,12.931512969766231,-17.358148397368844,0.8977153705518489,0.011115687307952645,20,0,0,121,0.30491131222039103,0.8159476075590095,0.0,2987.33119266574,0.5002161997531547,0.3,12,9
500,136.34761162078013,90.51767013005602,50.63093363414628,75.5926614302564,24.099036146323247,-20.605495878314144,0.7634103517094399,0.014211534872048674,16,0,0,281,0.31439374453981717,1.3602540239014385,0.0,2542.5236560539424,0.43968431937765073,0.4,16,0
500,147.1094290515633,94.61701367969083,55.478833383577566,71.20191534540223,26.44215337385282,-20.9639621825137,0.9833442034904207,0.013039584643198371,20,0,0,279,0.3622065549396543,1.1382498152586131,0.0,3619.3962908686526,0.5387507929468975,0.4,16,1
500,88.5413429728631,110.62304963009744,-19.96121670038151,26.944217355160855,8.819654572627284,-25.171655645261154,-0.20283452890444562,0.011925521216408644,21,0,0,0,0.3541358367627208,0.9688241412712802,0.0,2503.6408596378774,0.4450128480955369,0.4,16,2
500,132.6724644283164,84.7091943010647,56.621091161350904,83.2598610943835,50.32364653911141,-15.325750630100213,0.822119973610804,0.01180046542356866,16,0,0,470,0.30465534071994704,0.8938661611302627,0.0,2498.8860927301876,0.4478828889757054,0.4,16,3
500,151.2170605310357,109.73353954109079,37.80386667871131,75.04328483771708,23.949726848746483,-17.01103702535353,1.0342752053415307,0.013448233192768982,20,0,0,245,0.34334418158920116,1.146479748621561,0.0,3678.653918926035,0.5406756965166897,0.4,16,4
500,140.8883125277516,111.62413446761288,26.21671218299978,28.99424604258473,8.597721487225037,-21.785726266143083,0.8853795761428844,0.013299253984603585,21,0,0,28,0.37784862768443145,1.009408286089342,0.0,4064.109014523604,0.5806305788882742,0.4,16,5
500,109.86491382274266,95.18703027433072,15.420045678607702,63.00564469848031,25.22314669113703,-33.80555720690657,0.3313405654803544,0.012177500767571289,19,0,0,278,0.36013861147743637,1.254145427979522,0.0,2999.5596156683705,0.5246777569658583,0.4,16,6
500,121.90195764166893,82.69453254261173,47.41235471505203,58.36295145782921,16.080056336005832,-25.917278649505544,0.5791778467441036,0.012106641596563751,19,0,0,122,0.31561085035986836,1.2483215652498059,0.0,2835.136712960109,0.46708861665369894,0.4,16,7
500,111.68161731345236,105.81795843730396,5.541270085665623,15.611162641861323,4.62577826543082,-19.404457529859293,0.3686393946978071,0.012804747317935043,18,0,0,0,0.30006172510888635,1.0157275677701691,0.0,2512.2277130969705,0.44367784220660167,0.4,16,8
