step,price,fundamental,return_,mispricing,abs_mispricing,rolling_volatility,rolling_momentum,buy_demand,sell_demand,net_demand,volume,aggregate_leverage,avg_leverage,max_leverage,n_margin_calls,n_defaults,avg_wealth,wealth_fundamental,wealth_momentum,wealth_noise,wealth_rl,pct_hedge,pct_speculative,pct_ponzi,bubble,crash,drawdown,gini
124,106.46806160990717,101.30768975903723,0.0033280020103352292,0.0509376125656799,0.0509376125656799,0.004426040339442759,0.015374911205760726,20.628758933768925,7.218363322336135,13.41039561143279,27.84712225610506,6.875498677481641,0.1964428193566183,1.9255381069392932,0,0,2082.2284478214933,1000.0,999.5312847803565,4788.033924985049,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.007656397320415264,0.40335153000469526
125,105.75053693304137,101.2385717531333,-0.00673934197745385,0.0445676494815666,0.0445676494815666,0.0046695186820269905,0.0033008802293032925,1.8584922787396363,35.3805964482213,-33.52210416948166,37.23908872696094,6.199718467391999,0.17713481335405712,1.8066564499254494,0,0,2077.33875537323,1000.0,999.3658066074353,4771.0027405025885,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0143441402180116,0.4026139303770395
126,106.07965619587173,101.07507666254547,0.0031122230900704206,0.04951348738556801,0.04951348738556801,0.004236534806567834,0.008632463606399932,13.221258095689779,5.228295714454976,7.992962381234802,18.449553810144756,6.3269897684395815,0.1807711362411309,1.9024308673065242,0,0,2079.626938473009,1000.0,999.3821023564517,4779.003233477307,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.011276559292334842,0.4029729674003568
127,105.66558812562879,101.19946329534359,-0.0039033692707146628,0.04413190233283275,0.04413190233283275,0.004303650306906161,0.0057962335461956335,4.364231106930369,10.545613296864161,-6.181382189933792,14.90984440379453,6.303770571704498,0.18010773062012853,1.9097032361856099,0,0,2076.7743519449227,1000.0,999.3284859432475,4769.045988835606,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.015135911988028466,0.40254820709042405
128,105.65797446359345,101.14968727671922,-7.205431939005802e-05,0.0445704510636867,0.0445704510636867,0.004206074667651968,0.0044940501488788835,12.207090973160966,21.49040479300217,-9.283313819841204,33.69749576616314,5.900678164194933,0.16859080469128382,1.910349857915182,0,0,2076.702879961526,1000.0,999.327823984798,4768.796167872942,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.015206875699581852,0.4025394003276519
129,105.73740075322176,101.4674941177187,0.0007517301938784193,0.04208152248787459,0.04208152248787459,0.004153233503905255,0.007893802907984804,16.506366918256635,1.5079367542989024,14.998430163957732,18.01430367255554,6.243396528144824,0.17838275794699496,1.909565172493094,0,0,2077.2373816624913,1000.0,999.333178170729,4770.664246733354,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.014466576973321387,0.40262538320019914
130,106.01712623101876,101.05096976085518,0.002645473368972251,0.04914506493026608,0.04914506493026608,0.004076950480760354,0.005833476236431071,29.285974959541115,25.73027177887482,3.5557031806662955,55.01624673841593,6.002356329287564,0.17149589512250182,1.553182566450979,0,0,2079.197063978304,1000.0,999.3662996375799,4777.506574105273,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.011859374548472185,0.40294548215296655
131,106.45799743992015,101.32164159914335,0.004158490468235243,0.050693571084227555,0.050693571084227555,0.004133691357946444,0.003528861630059971,25.853955324167757,3.3954935874492187,22.458461736718537,29.249448911616977,6.652408518717434,0.19006881482049812,1.8605126595115642,0,0,2082.5897725711475,1000.0,999.4048768133867,4789.361765592322,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.00775020117625599,0.40348147837132964
132,105.61777699624048,101.00190476334141,-0.007892506564890489,0.045700843402058225,0.045700843402058225,0.004269560478595581,-0.00219432977728879,9.937477114513348,35.3540724352914,-25.41659532077805,45.29154954980475,5.944901540923364,0.16985432974066753,1.5901654509065482,0,0,2076.6693524660873,1000.0,999.3604014881194,4768.662532887245,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0155815392274837,0.4025491868994211
133,104.85588263683174,101.06573803110362,-0.007213694333254694,0.03750177537477315,0.03750177537477315,0.004532356441880787,-0.011864763627358344,8.296177935012814,28.185950533646732,-19.889772598633918,36.482128468659546,5.462155018830454,0.1560615719665844,1.5972998595419394,0,0,2071.7318590142654,1000.0,999.3604014881194,4751.381305805871,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.022682833099509754,0.40175506705594577
134,103.9320632470452,100.50416771649608,-0.008810372547110035,0.03410699882833307,0.03410699882833307,0.004533445362922651,-0.023819334404280898,4.325137902594263,40.40963122584485,-36.084493323250584,44.73476912843911,4.538710995031969,0.1296774570009134,1.3736666185684858,0,0,2066.6959245574812,1000.0,999.3604014881194,4733.755535207125,0.0,1.0,0.0,0.0,False,False,-0.03129336143658915,0.4009731684582487
135,104.84820982677799,100.50399793567303,0.008814859929751506,0.043224269485134796,0.043224269485134796,0.004816759875495427,-0.008532600707594672,34.22197453812497,0.0,34.22197453812497,34.22197453812497,5.395148726637513,0.1541471064753575,1.4396594561419958,0,0,2072.536542103232,1000.0,999.3604014881194,4754.1976966172515,0.0,1.0,0.0,0.0,False,False,-0.022754348104632227,0.4018542688523228
136,105.39477339649576,100.64992440208965,0.005212903211421205,0.04714210192002491,0.04714210192002491,0.004936560044309047,-0.006456306740958529,16.826080196724927,2.2394566559395823,14.586623540785345,19.065536852664508,5.7549938305644,0.16442839515898286,1.5503391988847781,0,0,2076.2358171277174,1000.0,999.3604014881194,4767.145159202949,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.01766006110751945,0.40244257488476665
137,105.11593851955077,100.77511769532109,-0.002645623383011775,0.043074331476878266,0.043074331476878266,0.0049670918226948765,-0.005201784382485303,27.8680892759644,29.681413136430983,-1.813323860466582,57.549502412395384,4.565920180294356,0.13045486229412445,1.4351609884195498,1,0,2139.993253447868,1000.0,999.3604014881194,4990.29618632348,0.0,1.0,0.0,0.0,False,False,-0.02025896261991977,0.40550085763955934
138,104.4433594193094,100.97506909010346,-0.006398450222810603,0.03434798669076492,0.03434798669076492,0.005150701452061622,-0.0114957252441231,20.075372552252333,44.793719284230576,-24.718346731978244,64.86909183648291,4.628818818954315,0.13225196625583757,1.274663791561272,0,0,2135.9034465889317,1000.0,999.3604014881194,4975.981862317201,0.0,1.0,0.0,0.0,False,False,-0.02652778687884103,0.4049087284548467
139,104.79438157109301,101.28529444342759,0.0033608853041040554,0.03464557364371792,0.03464557364371792,0.0051831011385319505,-0.008918501640962813,11.412360100680385,9.09263004946738,2.3197300512130052,20.504990150147762,4.569843377665012,0.13056695364757176,1.2735966471172482,0,0,2138.040396747617,1000.0,999.3604014881194,4983.461187872599,0.0,1.0,0.0,0.0,False,False,-0.02325605842380852,0.40522623362250476
140,104.84475039124904,101.83494376948114,0.00048064428074190424,0.029555735097974302,0.029555735097974302,0.005070502978091697,-0.011058362751835386,17.05432445321743,21.338012820883574,-4.283688367666144,38.392337274101,4.402156304663276,0.12577589441895073,1.0768951672827385,0,0,2138.3312062076075,1000.0,999.3604014881194,4984.479020982567,0.0,1.0,0.0,0.0,False,False,-0.02278659203454068,0.4052680879431707
141,104.86561919414885,102.14793734156073,0.00019904480502774824,0.02660535223046914,0.02660535223046914,0.004833865878744277,-0.014957807624269497,9.962218950149925,13.841494047034242,-3.8792750968843173,23.803712997184167,4.256763472203229,0.12162181349152082,1.0802031696654717,0,0,2138.450884575413,1000.0,999.3604014881194,4984.897895269887,0.0,1.0,0.0,0.0,False,False,-0.022592082782281663,0.4052857192771333
142,105.00871642826422,102.10809165961258,0.0013645772104815546,0.028407393787371508,0.028407393787371508,0.00483599293709919,-0.005766648241402935,6.74113200706577,6.0508745475508885,0.6902574595148812,12.792006554616659,4.258838061150658,0.12168108746144736,1.0901964925894874,0,0,2139.2898961539186,1000.0,999.3604014881194,4987.834435794656,0.0,1.0,0.0,0.0,False,False,-0.021258334213102116,0.4054136708382652
143,105.89350800884418,102.01089903353922,0.008425887018478129,0.03806072696240462,0.03806072696240462,0.0051735085447196264,0.00989572874615206,35.85733407920642,8.120309587004098,27.73702449220232,43.97764366621051,4.846146482443944,0.13846132806982697,1.3169964428501926,0,0,2145.210630659813,1000.0,999.3604014881194,5008.5570065652855,0.0,1.0,0.0,0.0,False,False,-0.013011567516904682,0.40633453014198917
144,105.7922854434772,102.27599226805447,-0.000955890188835018,0.034380435696061515,0.034380435696061515,0.0051158791550947125,0.017898443832585775,5.466866431606286,0.7501730735154233,4.716693358090863,6.2170395051217096,5.009819116063735,0.14313768903039242,1.3175214667734612,0,0,2144.5067330379247,1000.0,999.3453764223716,5006.100877421552,0.0,1.0,0.0,0.0,False,False,-0.013955020076008974,0.4062276308568338
145,105.20598885413891,101.88490368256669,-0.0055419597646516605,0.032596440213747635,0.032596440213747635,0.005046772454487191,0.0034123522752750298,2.7959995535034414,20.095343312460066,-17.299343758956624,22.89134286596351,4.656349356777072,0.1330385530507735,1.0949721462260678,0,0,2140.7776764246687,1000.0,999.1879694737688,4993.127882749457,0.0,1.0,0.0,0.0,False,False,-0.01941964168088444,0.4056464156640971
146,105.10749222456148,102.16245736861534,-0.0009362264510814899,0.028826977461202618,0.028826977461202618,0.004988901073963329,-0.0027257629830800866,23.54434402987815,18.67762535038024,4.866718679497911,42.221969380258386,4.741981292303386,0.13548517978009675,1.2550772505917134,0,0,2140.135935141475,1000.0,999.1829278957979,4990.884309047264,0.0,1.0,0.0,0.0,False,False,-0.020337686949753728,0.4055475337064016
147,105.29908156243216,102.09017715097616,0.0018227943014885728,0.03143205841156013,0.03143205841156013,0.004946502152294214,0.0017422956543106367,12.918827367758954,11.921121887341366,0.9977054804175882,24.839949255100322,4.74114076941055,0.13546116484030143,1.0452669990784966,0,0,2141.3729463259897,1000.0,999.1829278957979,4995.213848193067,0.0,1.0,0.0,0.0,False,False,-0.018551964068142662,0.4057478383642019
148,105.65556551839052,102.15093545447148,0.003385442215343426,0.034308350171507206,0.034308350171507206,0.005006658457265849,0.011606349181229068,25.776817903282577,8.454111550363352,17.322706352919226,34.23092945364593,4.976298106067391,0.14217994588763974,1.058535673668268,0,0,2143.867363375847,1000.0,999.1922444025074,5003.939649614213,0.0,1.0,0.0,0.0,False,False,-0.015229328455133015,0.4061570594048045
149,106.26303050510664,101.98826361556219,0.005749484030828311,0.04191430207752036,0.04191430207752036,0.005159753948146286,0.014014577041206074,30.095733820634564,4.212801276832546,25.882932543802017,34.30853509746711,5.714361849112162,0.16326748140320463,1.203602019852646,0,0,2148.5669505095925,1000.0,999.2980011637753,5020.335326201684,0.0,1.0,0.0,0.0,False,False,-0.009567405205057698,0.4068989490367523
150,106.6024084832534,101.601358289479,0.0031937539945319227,0.0492222769259205,0.0492222769259205,0.005173785859088223,0.01676438815911442,17.58162023219414,9.105873004960106,8.475747227234034,26.687493237154246,6.088048622553684,0.17394424635867667,1.3077352675929397,0,0,2151.266203549518,1000.0,999.3693447460879,5029.74704005027,0.0,1.0,0.0,0.0,False,False,-0.006404207149116685,0.4073074411576172
151,107.21159751493916,101.58008333515782,0.005714589757898958,0.05543915691819692,0.05543915691819692,0.005242638289643287,0.02237128182542793,33.50463030331636,9.711351518023278,23.793278785293083,43.21598182133964,6.414415333442524,0.18326900952692926,1.5268881854334169,0,0,2156.5296469108384,1000.0,999.5225349669297,5048.092496704471,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0007262148077995524,0.40811282215107525
152,107.05667308323417,101.80462708380358,-0.0014450342621132872,0.05158946258019501,0.05158946258019501,0.004912723301622049,0.019502730103067155,6.540093128575665,13.861986544781157,-7.321893416205492,20.402079673356823,6.2760832940802285,0.17931666554514938,1.3259639080120562,0,0,2155.1964136013785,1000.0,999.4705470950797,5043.4521740572845,0.0,1.0,0.0,0.0,False,False,-0.002170199664633889,0.4079076678664344
153,106.04080570873266,102.03883900026398,-0.009489061683354394,0.039220033740861485,0.039220033740861485,0.005116531829013668,0.0013909983969572614,4.773062494673155,36.66005565274641,-31.886993158073253,41.43311814741956,5.4521736602809945,0.1557763902937427,1.3934608889178686,0,0,2147.5152235562846,1000.0,999.1733642866986,5016.716600303647,0.0,1.0,0.0,0.0,False,False,-0.011638668189505336,0.4066949591837763
154,106.47108995828704,102.1223667239021,0.004057723313950046,0.04258345525953327,0.04258345525953327,0.004686895647692367,0.0064163895501861785,16.472664801537828,13.826695105171543,2.6459696963662847,30.29935990670937,5.343884083596228,0.15268240238846364,1.3914119763608213,0,0,2150.7784379814334,1000.0,999.1823421572192,5028.133361856408,0.0,1.0,0.0,0.0,False,False,-0.0076281713708111374,0.4072201259590653
155,106.21533673196126,102.11180475947263,-0.0024020908063022706,0.040186656010581884,0.040186656010581884,0.004407114678966485,0.009594015405546384,12.324506657555565,11.592658326173817,0.7318483313817481,23.917164983729382,5.414456397663933,0.15469875421896953,1.1725979047479678,0,0,2148.8094203853707,1000.0,999.1577269722869,5021.254107862654,0.0,1.0,0.0,0.0,False,False,-0.010011938616794652,0.4069010417195291
156,106.26409717330252,102.17157201591272,0.0004590715695258485,0.04005541929757536,0.04005541929757536,0.004281428139970502,0.011004020020475371,12.419612067489524,14.50505791865081,-2.0854458511612854,26.924669986140334,5.390263620150367,0.15400753200429618,1.220372702186634,0,0,2149.172398220624,1000.0,999.164744098668,5022.521021722847,0.0,1.0,0.0,0.0,False,False,-0.009557463243643607,0.40696070396072126
157,106.1639557171866,101.95277583541338,-0.000942382787599505,0.04130520083701794,0.04130520083701794,0.004236305004524695,0.00821350140876248,25.163067255728652,14.286184273885786,10.876882981842867,39.449251529614436,5.773821922595666,0.16496634064559046,1.2207072315197993,0,0,2148.3736969631427,1000.0,999.1482147198483,5019.733832011075,0.0,1.0,0.0,0.0,False,False,-0.010490839242389182,0.40683292303158436
158,106.57425713314494,101.98566605987433,0.003864790202913637,0.044992509737365544,0.044992509737365544,0.003983005061935967,0.008695155908228176,28.569061122593816,12.241804016207396,16.32725710638642,40.81086513880121,6.1761947967717195,0.176462708479192,1.0380399598484908,0,0,2151.7943189123575,1000.0,999.1987648887182,5031.680733748892,0.0,1.0,0.0,0.0,False,False,-0.0066665939321998375,0.4073889969475819
159,106.26069588957867,102.3125695066372,-0.0029421855896638593,0.03858886940265287,0.03858886940265287,0.00403421564894635,-2.1970157606778416e-05,1.5541414182482398,18.140205512269834,-16.586064094021594,19.694346930518073,5.74361492221956,0.16410328349198744,1.0381683776929014,0,0,2149.3198394106216,1000.0,999.1578679302244,5023.040503972063,0.0,1.0,0.0,0.0,False,False,-0.009589165165264233,0.40697881870263397
160,106.76248896512003,102.21061445924599,0.004722282979049863,0.04453426417555673,0.04453426417555673,0.0041273616054300685,0.001501659147708438,25.215267540117782,3.772961163591397,21.442306376526385,28.98822870370918,6.172442924882767,0.17635551213950762,1.100873543608677,0,0,2153.5814268530853,1000.0,999.1578679302244,5037.956060020686,0.0,1.0,0.0,0.0,False,False,-0.004912164937657538,0.40768289257333623
161,106.65218942934615,102.31257945539379,-0.0010331300519783593,0.04241521420974774,0.04241521420974774,0.004146743002465637,-0.005217794516260766,14.69853428793859,24.47920846082536,-9.780674172886771,39.177742748763954,6.165609641084891,0.1761602754595683,1.088211807527166,0,0,2152.669081291966,1000.0,999.1553834456212,5034.764092799071,0.0,1.0,0.0,0.0,False,False,-0.005940220084418555,0.4075374933304696
162,106.99533805012415,102.12345206861967,0.0032174550059782536,0.04770584897806742,0.04770584897806742,0.00417770585932952,-0.0005729211579584562,35.69817499818822,15.183610844909918,20.514564153278304,50.88178584309814,6.6824292129512255,0.19092654894146358,1.1771133765713089,0,0,2155.684309079117,1000.0,999.1553834456212,5045.3173900541005,0.0,1.0,0.0,0.0,False,False,-0.0027418774692874823,0.4080170927667095
163,106.58850641547683,102.12876288512744,-0.003802330475901061,0.0436678503132915,0.0436678503132915,0.003925509450370645,0.0051649994837700665,19.431490770530367,20.868992102950475,-1.4375013324201085,40.300482873480846,6.522985918738826,0.18637102624968074,1.26645345995689,0,0,2152.1016017674665,1000.0,999.1553834456212,5032.777914463321,0.0,1.0,0.0,0.0,False,False,-0.006533782420925836,0.4074355376099408
164,106.68811650136023,101.87955121546068,0.0009345293337268412,0.047198532271997544,0.047198532271997544,0.00391604003842563,0.0020383612411426885,15.998719241243855,10.029507458634985,5.96921178260887,26.02822669987884,6.853773362915497,0.19582209608329992,1.2617381884364822,0,0,2152.958701336429,1000.0,999.1631007362537,5035.773904309375,0.0,1.0,0.0,0.0,False,False,-0.005605359098531505,0.4075693665733058
165,106.87541333396346,101.6147409533433,0.0017555547772825086,0.05177076014035815,0.05177076014035815,0.0036752320255502013,0.006214513104335739,21.956354769419733,29.842844487574908,-7.886489718155175,51.79919925699464,6.670408339460895,0.19058309541316842,1.3887277612352664,0,0,2154.5624816001514,1000.0,999.1688274153163,5041.384271892871,0.0,1.0,0.0,0.0,False,False,-0.003859644836192788,0.4078315944735722
166,107.5146384142703,101.6992710649925,0.005981030251638764,0.05718199637400932,0.05718199637400932,0.0038187845391561455,0.011768238513599866,29.323391301889835,22.360634109698154,6.962757192191681,51.68402541158799,6.9600921971322505,0.19885977706092145,1.572544312829244,0,0,2160.2294871012077,1000.0,999.2284145048891,5061.188997601784,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.40873963825114235
167,107.77428265759082,101.27406463770237,0.0024149664375940905,0.06418442908500135,0.06418442908500135,0.003826251231438828,0.01516830198654259,22.87646364696282,5.271278540411778,17.60518510655104,28.147742187374597,7.5811247649421425,0.21660356471263265,1.570646979541261,0,0,2162.6316742379054,1000.0,999.2742478356502,5069.5737359148425,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.4091028766117413
168,107.65729736779848,101.58815181928259,-0.0010854657243603016,0.05974265147881053,0.05974265147881053,0.003820870205685627,0.010162306205901847,16.084597424460654,0.0,16.084597424460654,16.084597424460654,7.961559827578144,0.22747313793080412,1.5812603343181417,0,0,2161.4299890434413,1000.0,999.2476308125968,5065.381146245747,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.001085465724360352,0.40892185829236594
169,108.32487182202118,101.71504603122015,0.006200921540339355,0.06498375657001838,0.06498375657001838,0.0038503985123017038,0.019425582668755607,41.35627013213875,10.325543856786158,31.03072627535259,51.6818139889249,8.643665169960405,0.24696186199886871,1.767679485367423,0,0,2168.5595092132826,1000.0,999.3493922528826,5090.283586120047,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,0.0,0.41000535587166387
170,108.8680378271011,101.7995586244162,0.005014231689767001,0.0694352637496559,0.0694352637496559,0.003922760180468385,0.019721803813219203,18.071167124054465,5.8569488569316075,12.214218267122858,23.92811598098607,8.850424992200116,0.2528692854914319,1.7613369762698605,0,0,2174.5228473202314,1000.0,999.5076619949007,5111.07613462336,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.4109273666988851
171,109.29338303634474,102.58520204332761,0.003906979658429677,0.06539131238620434,0.06539131238620434,0.0038342981342890576,0.024764551212033907,18.234194471305944,9.292208815631776,8.941985655674168,27.52640328693772,9.172678139315737,0.2620765182661639,1.8351589044553003,0,0,2179.2900289510503,1000.0,999.6334906164445,5127.6983560204535,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,0.0,0.4116591225726449
172,109.11625467842923,102.66565564090207,-0.0016206686351414312,0.06283112884497308,0.06283112884497308,0.0038400147230787745,0.01982251439134194,1.1786592493028798,19.571340591218245,-18.392681341915367,20.749999840521124,8.75183127425101,0.25005232212145745,1.8432245949060602,0,0,2177.296171829641,1000.0,999.5676930520838,5120.752754877702,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0016206686351414703,0.4113518263943374
173,109.54374129558097,103.01685019295658,0.003917717102841944,0.06335750986755216,0.06335750986755216,0.0030452913782081366,0.0277256430311987,18.26352825452472,12.16256917506864,6.100959079456079,30.42609742959336,7.230839719966885,0.2065954205704824,1.4490692743094293,1,0,2330.2378570257024,1000.0,999.6948009463929,5655.9850991167605,0.0,1.0,0.0,0.0,False,False,0.0,0.4445795801888772
174,109.53190686769668,103.34119831493041,-0.00010803381137369783,0.05990552319608484,0.05990552319608484,0.003014491257531914,0.02665517453670852,46.5486640533488,54.323436050405384,-7.7747719970565825,100.87210010375418,8.257629266843352,0.23593226476695292,1.7023894298119475,0,0,2330.0808203160004,1000.0,999.6898791895477,5655.437931511226,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.00010803381137369329,0.44456024002328354
175,109.8130993511941,102.97376313060064,0.002567219831542511,0.06641824104183885,0.06641824104183885,0.0028912776215644326,0.02748701432434206,28.947083553719885,19.45850661202263,9.488576941697254,48.40559016574252,8.309988889205489,0.23742825397729966,1.561451696217119,0,0,2333.151424929403,1000.0,999.8023077104384,5666.128833397691,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.44494366481051983
176,109.64016114211594,103.21747357114675,-0.0015748413449754306,0.062224808927745116,0.062224808927745116,0.002966901754761015,0.019769612391344196,23.191088922110712,22.358454010481072,0.8326349116296399,45.549542932591784,8.489047938457439,0.2425442268130697,1.6705249657122547,0,0,2331.1978917007027,1000.0,999.731004384986,5659.327118759968,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.0015748413449754221,0.4447093955564414
177,110.21504660667668,103.13272046628285,0.005243383980579663,0.06867196083234568,0.06867196083234568,0.003011026770967443,0.022646997863492193,24.217344494892874,0.5788051449748394,23.638539349918034,24.796149639867714,9.087678580758487,0.2596479594502425,1.8599845414361356,0,0,2337.9092249256746,1000.0,999.9014833270428,5682.731545576338,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,0.0,0.44549007408394203
178,109.77554525699944,103.35114620791468,-0.003987671041374985,0.06216088824172877,0.06216088824172877,0.003230423049311363,0.01967584122016563,10.462302137697849,10.785841283248521,-0.3235391455506722,21.24814342094637,8.904361492741138,0.25441032836403255,1.6698151828133567,0,0,2332.690164391398,1000.0,999.7521825351356,5664.539484102324,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.003987671041375027,0.44486696448067264
179,109.66225767593419,103.08265856929104,-0.0010319928796530542,0.06382838003950402,0.06382838003950402,0.0031245904416369232,0.01234606449486821,16.455737906106393,26.01290568263266,-9.557167776526267,42.468643588739056,8.733892799970047,0.24953979428485848,1.7755393057868005,0,0,2331.3413194228565,1000.0,999.7187471082768,5659.835244425863,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.0050155486729069445,0.4447059612248543
180,109.55047757329976,102.85227410355323,-0.0010193124325850178,0.06512450529778932,0.06512450529778932,0.00308637285632514,0.006268504143359973,2.7315654072552,19.065009281038726,-16.333443873783526,21.796574688293926,8.33399874445557,0.23811424984158772,1.7773597178687541,0,0,2330.059596620908,1000.0,999.6980464429313,5655.359564951713,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.00602974869437348,0.4445495758006617
181,109.8245054163994,102.53806589877824,0.002501384285762631,0.07106082461916205,0.07106082461916205,0.003048998397885621,0.004859602340958258,19.605270662219816,17.666713017574622,1.9385576446451935,37.27198367979444,8.272322427140395,0.23635206934686842,1.859950045695452,0,0,2333.039312823212,1000.0,999.7238126129793,5665.775688574753,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.0035434471272420354,0.44492129321168816
182,109.76253480887225,102.23918216945117,-0.0005642693977286894,0.07358580614379208,0.07358580614379208,0.003052104861340752,0.005922858444396166,10.100401523741331,17.56754998086859,-7.46714845712726,27.667951504609924,8.097583559228944,0.2313595302636841,1.8613342234024521,0,0,2332.3124358446735,1000.0,999.7192953253382,5663.233877793688,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,-0.004105717066194308,0.44483055773867797
183,110.21681406807741,102.5446540393326,0.004138746066644661,0.07481774745470433,0.07481774745470433,0.002876297808674407,0.006144328872977716,30.804370979577953,13.518660752575066,17.285710227002888,44.32303173215302,8.444940398023066,0.2412840113720876,1.698807551057579,0,0,2337.4061170685713,1000.0,999.7596548015356,5681.041582339234,0.0,0.9428571428571428,0.05714285714285714,0.0,False,False,0.0,0.4454519725698214
184,110.28378467848981,102.41137696065675,0.000607626077551382,0.07687044107274711,0.07687044107274711,0.0028814075385103772,0.00686446381054357,17.828546653370882,11.13700992765785,6.691536725713032,28.965556581028732,8.468705131187152,0.24196300374820434,1.6984426561376573,0,0,2338.126835472944,1000.0,999.7658271433636,5683.561010583622,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.4455395878131627
185,110.68147234611895,102.40037037575077,0.003606039353732049,0.08086984392713892,0.08086984392713892,0.002912441161426495,0.00790773596278987,20.402390142987738,6.5569486053265855,13.845441537661152,26.959338748314323,8.680939482359769,0.24802684235313624,1.6945438797481616,0,0,2342.8156916740504,1000.0,999.8067758323984,5699.951532942976,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,0.0,0.44612267266793815
186,110.03390416100052,102.23200176167919,-0.005850736996824368,0.07631565718050738,0.07631565718050738,0.00318311241489806,0.0035912298448212516,20.33704985114362,26.824442608850386,-6.487392757706765,47.16149245999401,8.39075901259963,0.23973597178856088,1.8011226109834535,0,0,2335.1603560969547,1000.0,999.7299638590114,5673.196264409836,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.0058507369968243605,0.44512787990435276
187,109.87135548849494,102.75546057894546,-0.0014772598840784301,0.06925077138924844,0.06925077138924844,0.003219444739237566,-0.0031183683967241325,10.112890213207395,11.317898585701437,-1.2050083724940421,21.430788798908832,8.153461813061194,0.2329560518017484,1.7988467836121664,0,0,2333.2147988880006,1000.0,999.7212076143521,5666.391192300825,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.007319353821845113,0.4448631237667868
188,109.07225057460856,102.2004335272503,-0.007273095979689281,0.0672386291348362,0.0672386291348362,0.0036680781096141046,-0.006406660798125554,9.261821962748634,39.32717268940327,-30.065350726654636,48.588994652151904,7.730236945920824,0.22086391274059497,1.6141859214094374,0,0,2324.501190412912,1000.0,999.7212076143521,5635.893562638014,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.014539215438678782,0.4436944990666034
189,108.53241112669305,101.70314917391794,-0.004949374795803263,0.0671489723597123,0.0671489723597123,0.003630693517299803,-0.010302966336695127,7.01655824263167,21.15208634275165,-14.13552810011998,28.168644585383323,7.569324584992095,0.21626641671405986,1.5812561713266098,0,0,2318.826607377883,1000.0,999.7212076143521,5616.032522015416,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.01941663020803915,0.4429346117590427
190,107.70442834615635,101.67012615985878,-0.0076288987956801835,0.05935177238601695,0.05935177238601695,0.003816351152440108,-0.016851128977582293,12.802511028127478,31.614690960771217,-18.812179932643737,44.4172019888987,7.381053435598677,0.21088724101710504,1.614112880652025,0,0,2310.585680256644,1000.0,999.7212076143521,5587.189277091079,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.026897401496909105,0.4418554426438055
191,107.18939701360355,102.01587637895548,-0.004781895605048936,0.050712897034086546,0.050712897034086546,0.0037809408703280345,-0.02399381078753637,1.9748205186327816,37.66665072319438,-35.6918302045616,39.64147124182716,6.753920187675071,0.19296914821928773,1.6191904235893153,0,0,2305.97392919995,1000.0,999.7212076143521,5571.048148392647,0.0,0.9714285714285714,0.02857142857142857,0.0,False,False,-0.03155067653595275,0.44124865780563916
